id,tmdb_id,title,original_title,tagline,overview,runtime,budget,revenue,release_date,status,popularity,vote_average,vote_count,original_language,poster_path,backdrop_path,teaser_link,trailer_link,awards,is_active,user_ratings_count,streaming_platforms,cached_average_rating,homepage,spoken_languages,production_countries,belongs_to_collection,imdb_id
368,1358491,Yoroï,Yoroï,,"After a gruelling final tour, Aurélien decides to settle in Japan with his wife Nanako, who is pregnant with their first child. As the young couple move into a traditional house in the Japanese countryside, Aurélien discovers an ancient suit of armour in a well, which is about to awaken strange creatures known as Yokaïs.",0,0,0,2025-10-22,Post Production,0.001,0.0,0,,/Ao3RTEzQ6RAjndjktfPscbSYn8u.jpg,,,,[],1,0,[],,,[],[],[],
8372,1374413,Mama Micra,Mama Micra,,"The mother of animation director Rebecca Blöcher didn’t want to live an ordinary life. She wanted “something more,” she explains in this stop-motion film. The people around her didn’t understand—in a letter written in 1968, a girlfriend criticizes her for going out on her own and making men jealous, while advising her to dress in a more “feminine” way and to join a cooking course. Blöcher’s mother brushed aside the advice. Years later still, she divorced her husband and stepped into the big wide world.",24,0,0,2024-11-15,Released,0.327,0.0,0,,/c0SQ6XNzDLky6SphRnaXKhDtNKL.jpg,,,,[],1,0,[],,,[],[],[],
8161,1386044,A Sip of Hell,Un Trago de Infierno,,"A provocative, kinky blend of reality and acting; imagination and fantasy.",90,0,0,2024-11-16,Released,0.597,0.0,0,,/2aLKgMbK8WnEKTLTmzrVbq9JYui.jpg,,,,[],1,0,[],,,[],[],[],
24098,1134356,Twins in Crime,Twins in Crime,Ines's life is turned upside down after receiving her twin's nude photo. Exploited by a relentless blackmailer who plays the game hard.,"What do you do if you look like the girl in the nude photo?  Exactly one year after the sudden death of her twin sister Sara, Ines's life is turned upside down again when she receives an email containing a nude photo of Sara. Sender: A blackmailer who plays the game hard.  In one evening Ines will discover the dark secrets of her twin sister.",72,9000,0,2023-10-25,Released,1.805,6.0,1,,/zPCDCc2NStfiCIoheKrTAfUTWDM.jpg,/wvzWUeUBBzSZNhtxWfldVwGx7eq.jpg,,,[],1,0,[],,,[],[],[],
11613,1264939,Unpredictable,Nieobliczalna,,"Martyna and Wojciech form a seemingly happy relationship. However, it is only a façade hiding a cruel truth. Martyna's friend Alicja is a single mother of 20-year-old Daniel, who is the apple of her eye. Alicja is unable to accept that her son has his own life. One day Daniel meets Adelina. A puzzling story in which we ask ourselves not only who killed and why, but above all who died!?",100,0,0,2024-05-09,Released,3.91075,5.5,6,,/iUZ8UFnFMm6n7qbz4ci3IROz9KA.jpg,/z2OgfV4d6iukRW91RprhWIRG5IE.jpg,,,[],1,0,[],,,[],[],[],
2558,1396815,The Salon,The Salon,,"THE SALON is the story of a unique beauty salon in Khartoum which hides a secret; it doubles as an underground space for women in danger. Run by the charismatic Abeer who herself fled domestic abuse, the salon is a space where women who are ‘on the run’ arrive from across Sudan seeking advice, sanctuary and pathways. It also does fabulous hair and nails.",25,0,0,2025-01-18,Released,2.979,0.0,0,,,,,,[],1,0,[],,,[],[],[],
6861,1374242,Manos negras,Manos negras,,"An intimate story about family ties, the loss of loved ones and characters who are unable to live in the present, either because they yearn to return to the past or because they continually fantasise about the future.",24,0,0,2024-11-29,Released,0.001,0.0,0,,/lHhtVNlEf4EhZtqRe2mwdnR9Xek.jpg,,,,[],1,0,[],,,[],[],[],
10016,1384189,AAAAAAAAA,AAAAAAAAA,,,0,0,0,2024-11-13,Released,0.388,0.0,0,,/dNvU3TlWs8EQPhiZkdWa8yjTIog.jpg,/xA5vtLapKMKlS1fMJesLb5Gv6ao.jpg,,,[],1,0,[],,,[],[],[],
7170,1386889,"Wainrot, in the Wings","Wainrot, tras bambalinas",,"Mauricio Wainrot is a prominent Argentine choreographer with an international career. After joining the Contemporary Ballet of the San Martín Theater in 1968, he directed 165 works in world-renowned companies. This documentary pays tribute to his life and work, celebrating his legacy in dance.",56,0,0,2024-11-26,Released,1.826,0.0,0,,/lMb1ZX6hg2QSSfbYZdI7f4qR8GN.jpg,,,,[],1,0,[],,,[],[],[],
18452,1288926,Dragon Hunt,Lov na zmajice,,"Taking Samuel Delany’s SciFi novel Stars In My Pocket Like Grains of Sandas a point of departure, this experimental mid-length is at once a dance, fantasy, and a queer road film. Its protagonists, animated by the weird landscape of the Dalmatinska zagora and enraptured by the sound of the conch shell, partake in the melding tradition of Dragon Hunting. An exploration in media translation, mimicry, and the sensuous, Dragon Huntis a result of collaborative processes between fellow artist friends and different machine learning algorithms.",17,0,0,2024-06-08,Released,0.127,10.0,1,,/jQxHqBf41AmDw8UqiXIQVBbiBr.jpg,/wqT1n3V0EJzjHhVsiJldxoGV93P.jpg,,,[],1,0,[],,,[],[],[],
8501,1385617,The Womenists,The Womenists,,"Two misguided young women become feminists in order to impress a man, while rival student organizations attempt to stop their movement, threatening their future and the state of their friendship.",85,3000,0,2024-11-14,Released,0.286,10.0,1,,/gB9c94aLfJkewLiyR2JK0IPIyvU.jpg,/7Z5DIpAwyaBZPtoCwXW6fqtZweT.jpg,,,[],1,0,[],,,[],[],[],
2032,1371801,Magic in cinema,جادو در سینما,And this is where I come to help!,"An actor goes to the cinema to watch his movie, but nobody likes the movie. Suddenly a magician appears to help him...",10,0,0,2025-01-27,Released,23.384,0.0,0,,/uNGHOJAcV3dCYCfeEXDrunWmlUL.jpg,/9qf4rLO3jYBBpOyredp5hFc6UVu.jpg,,,[],1,0,[],,,[],[],[],
6409,1395903,Threads,Threads,,"Shut out and ignored for too long, Sandy suddenly receives what she’s craved desperately her whole life – love and attention, from Willow, her overpowering but magnetic boss. But when Sandy finds herself just as suddenly discarded, she’ll show the world just how dangerous a wallflower can be.",6,3500,0,2024-12-02,Released,0.746,0.0,0,,/9QATxZBMv21iv42T6iJLbq2YWzc.jpg,,,,[],1,0,[],,,[],[],[],
15490,1105937,Tripping,Tripping,,A pregnant high schooler is forced to go on a road trip with her lesbian mom in order to get an abortion at the nearest women's health clinic.,11,0,0,2024-05-16,Released,1.584,4.0,1,,/fGIEfnLMvAvEBfLBL7UVtMHOq4z.jpg,,,,[],1,0,[],,,[],[],[],
12428,1305155,Bakuage Sentai Boonboomger GekijoBOON! Promise The Circuit,爆上戦隊ブンブンジャー 劇場BOON！ プロミス・ザ・サーキット,Bakuage Circuit! GO! GO!! GO!!!,"The Boonboomger collaborates with popular YouTuber HIKAKIN on a shoot at a racing circuit that Taiya purchased. But when Princess Nicola Keydoor of planet Trickle who escaped from her home planet to Earth suddenly appeared, the Boonboomgers are now involved in a major incident that shakes the peace of planet Earth! This is Boonboomger's biggest mission yet!",31,0,0,2024-07-26,Released,0.813875,8.0,2,,/uZPu1Mp30ykl31CTrsMV19LrdB1.jpg,/6dmsedseFGF3Bn88TcZtgtD7mjO.jpg,,,[],1,0,[],,,[],[],[],
9738,1358661,Boomers,Boomers,,"Old people run the world. With wealth flowing upward and octogenarians in power, life for the young is tougher than ever. Join Tom Nicholas as he uncovers the rise of the gerontocracy and the questionable legacy of the Baby Boomers.",108,0,0,2024-11-04,Released,0.001,7.0,1,,/3PhVMRbtBG7CtINpMz1ss38mx6V.jpg,/ulPPCNh93eUCI610JKAYemVygAq.jpg,,,[],1,0,[],,,[],[],[],
9883,1401121,Perfect Night,Perfect Night,,"Hong Kong at night, neon flashing, Green, a girl from the mainland, in a cab car being asked questions all the way by the driver.",5,0,0,2025-01-23,Released,0.0,6.0,1,,/rd4FyuFwnS5M4qIm3GlLzox55id.jpg,,,,[],1,0,[],,,[],[],[],
19917,1128604,Snoopy Presents: One-of-a-Kind Marcie,Snoopy Presents: One-of-a-Kind Marcie,Have the courage to be yourself.,"Quiet, kindhearted introvert Marcie has lots of brilliant ideas to help her friends achieve goals and solve problems. But when the world takes notice and the spotlight lands on her, sharing those ideas becomes a challenge.",39,0,0,2023-08-17,Released,9.667,7.7,29,,/lFDPyo6mdooNcHvgy17gz1GEjg4.jpg,/xx3eOT6NNbQy1a7SdihBCVLxrpy.jpg,,https://www.youtube.com/watch?v=tjFP74OvxHc,[],1,0,[],,,[],[],[],
10608,1239251,Megamind vs. the Doom Syndicate,Megamind vs. the Doom Syndicate,"Act like a villain, think like a hero.","Megamind's former villain team, The Doom Syndicate, has returned. Our newly crowned blue hero must now keep up evil appearances until he can assemble his friends (Roxanne, Ol' Chum and Keiko) to stop his former evil teammates from launching Metro City to the Moon.",83,0,0,2024-03-01,Released,27.752499999999998,5.2,289,,/1N7terrMeZPwK5qq31MUD0HQ3IG.jpg,/3Kzc6V4MWs3RXCmE5DhAYnfWL8F.jpg,,https://www.youtube.com/watch?v=DXb7tWC2W5o,[],1,0,[],,,[],[],[],
5783,1359060,Sugarplummed,Sugarplummed,Her Christmas needs a little star power,"Emily's wish for a picture-perfect Christmas comes true when a magical, optimistic movie character steps off the screen to help, but as things spiral out of control, she learns that true holiday perfection might look very different from what she imagined.",84,0,0,2024-12-07,Released,3.61,7.2,14,,/oI4K0OiWzZ9DiGHJXatJgtVveED.jpg,/jjAOd9SAGMDP31zlQVvDmRmlDPo.jpg,,,[],1,0,[],,,[],[],[],
24543,741080,Lovey-Dovey: The Rise of Machines,Любовь-морковь: Восстание машин,,"In the new film, the Golubevs will swap bodies with robots and get the opportunity to rethink their attitude to modern technology and come to an understanding.",95,0,0,2023-03-30,Released,0.726,4.0,1,,/uaKp1MTVkZCICUhcr6ZqVZrdBpS.jpg,/5OVFy9emLPvoknvWuZfjb1sXLXx.jpg,,,[],1,0,[],,,[],[],[],
18590,1283518,Garden,Garden,A DAY IN THE GARDEN,Unearthing the dark history behind a beloved park in Denver Colorado,4,80,0,2024-05-01,Released,0.235,10.0,1,,/oxS3JYZmb9b8ESJVrZHYSCg1vYb.jpg,,,,[],1,0,[],,,[],[],[],
13803,1176192,The Fortunate Ones,O Vento Assobiando nas Gruas,,"Algarve, late 90s. Following the death of her grandmother, Milene - a strong young woman full of life despite a slight mental handicap - divides her life between her family of notables and a Cape Verdean family that keeps her going, whom she met when her grandmother died. The wind that whistles in the cranes plunges us into the world of two families against the backdrop of Portugal's recent past.",93,0,0,2024-02-14,Released,1.182,5.8,4,,/501RzAKxLu1Ni477HXW06ZCg6D1.jpg,/adIDzaxENmdkllD0TFtubh3XUCn.jpg,,,[],1,0,[],,,[],[],[],
12317,1337143,Thor,Thor,,,0,0,0,2024-08-22,Released,1.828,2.0,2,,/2q42lmkSbh9NjfrUoY1eO9G11ZR.jpg,/pbAsTQ7VGCNbcNy0OoGDiQz1WKH.jpg,,,[],1,0,[],,,[],[],[],
18881,1356465,$$$,$$$,,"Documentary-style portrayal of several New Yorker horse race gamblers, their daily struggles to organize money and drifting off into crimes.",110,0,0,2024-09-13,Released,0.001,0.0,1,,,,,,[],1,0,[],,,[],[],[],
31132,1320880,Where The Robots Grow,Where The Robots Grow,,"Set in a future where Earth’s last survivors send robots to farm a new world they call Oracle. The latest model of robot, Cru, finds his purpose in life redefined by a pod carrying the last human baby.",88,0,0,2024-10-17,Released,1.152,3.0,1,,/itBHMVFsKwXcnECB7tahYzvx23w.jpg,/tFlRnM7oe2OaIKguUUj5HuBS3d7.jpg,,,[],1,0,[],,,[],[],[],
10320,1424268,Z (The Voice),Z (The Voice),Someone is watching you.,"After discovering a mysterious sound device, Zach uses it to spy on his ex -- losing control of his own privacy in the process.",12,900,0,2025-01-26,Released,0.1825,7.0,1,,/9IDlKU1BKMTHyNuwNO2vtNrY2wV.jpg,/oTnXwDg0IsNGvyFyFTW865Vg8sD.jpg,,,[],1,0,[],,,[],[],[],
14982,977135,LLB (Life Line of Bachelors),എൽഎൽബി (ലൈഫ് ലൈൻ ഓഫ് ബാച്ചിലേഴ്സ്),,"Three students, Sibi, Sanju and Salman, are admitted to pursue LLB. Soon after, an unexpected incident affects their academic and personal life.",118,0,0,2024-01-30,Released,0.791125,10.0,1,,/qec8icJEKYFemLGufAjp3hhPQ6O.jpg,/cx8S3kER8Pt4XenvLeSNuRBvypv.jpg,,https://www.youtube.com/watch?v=23v53eu76Eo,[],1,0,[],,,[],[],[],
29441,826680,The Railway Children Return,The Railway Children Return,A new adventure begins.,"Follow a group of children who are evacuated to a Yorkshire village during the Second World War, where they encounter a young soldier who, like them, is far away from home.",95,0,457433,2022-07-15,Released,15.512,6.6,189,,/sbps2oKs5ixtNSQqEae3r4mBq7x.jpg,/A2WRSXXo5c8ojPhARzN5aczv86H.jpg,https://www.youtube.com/watch?v=CSRXJfbG9FM,https://www.youtube.com/watch?v=dO3bG18PyzM,[],1,0,[],,,[],[],[],
13349,958287,Queens,Malikates,,"Casablanca, Morocco. A trio of women, with the police on their tail, embarks on a long escape that takes them across the rugged red terrain and flower-filled valleys of the Atlas to finally reach the Atlantic coast.",83,2100000,0,2024-05-15,Released,2.128,6.9,7,,/bgOvscwp8tP6UbAWZlY41D4VVrw.jpg,/lR4D1c6gy3dzWU0uvATPnRu4Axu.jpg,,https://www.youtube.com/watch?v=KETfX6QNZvA,[],1,0,[],,,[],[],[],
31870,1440228,Beau comme un tracteur,Beau comme un tracteur,,,0,0,0,2025-02-06,Released,0.05,8.0,1,,/AuwdA1SpKqB7VTaeEhaAusVaI6R.jpg,/uJICkLauV3S5v15PkkKm5RHDQ1j.jpg,,,[],1,0,[],,,[],[],[],
11663,1323753,Child Star,Child Star,Is the price of fame worth your childhood?,"Explore the highs and lows of growing up in the spotlight through the lens of some of the world’s most famous former child stars. Through celebrity interviews, verite scenes, and archival footage, this film deconstructs the stages of earlier stardom and looks at the entertainment system over the last century.",97,0,0,2024-09-17,Released,2.4095,6.2,23,,/qonoT25IHa7v2j82IkYQwyxZUb6.jpg,/yjLbhu654CZkrusJ3VMuzrGNZp8.jpg,,https://www.youtube.com/watch?v=0M6i1tDWJos,[],1,0,[],,,[],[],[],
21676,1115085,Enter the Clones of Bruce,Enter the Clones of Bruce,Not Even Death Could Kill the Dragon,Get ready to play a game of death… and another… and another. This wild documentary dives into the Bruce Lee exploitation craze.,95,0,0,2023-12-22,Released,3.467,7.9,8,,/fK0vCpD0Jm0KqZVIG8WQ5aM6rUm.jpg,/5tZcqKLPl4ppiEBniEVSvwM5e47.jpg,,https://www.youtube.com/watch?v=296210cxwQQ,[],1,0,[],,,[],[],[],
10443,933260,The Substance,The Substance,Become a better you.,"A fading celebrity decides to use a black market drug, a cell-replicating substance that temporarily creates a younger, better version of herself.",141,17500000,76506196,2024-09-07,Released,246.91225,7.1,4254,,/cGm2qnmXx9tFabmzEIkJZjCJdQd.jpg,/t98L9uphqBSNn2Mkvdm3xSFCQyi.jpg,https://www.youtube.com/watch?v=86wkRfWQWiY,https://www.youtube.com/watch?v=lR5nlovVgvQ,[],1,0,[],,,[],[],[],
22212,1119114,We're Millennials. Got a Problem? International,ゆとりですがなにか インターナショナル,,"Three men, born in 1987, are from the yutori generation (relaxed generation) and they continue their attempts at finding love, friendship, and success. Masakazu Sakama stopped working for a large company and took over his family business. But, his family business is not doing well. Kazutoyo Yamaji is a sweet and sincere man. He works as an elementary school teacher, but he doesn't have experience in romantic relationships. For 11 years, Maribu Michigami took the college entrance exam for the university he wanted to attend. He finally made it and attended the school. After graduation, Maribu Michigami launched his own business in China, but that failed. He now supports himself working part-time jobs.",116,0,0,2023-10-13,Released,2.54,7.0,5,,/dZn4yI0wp6QGmytc048akUA58ry.jpg,/z6S9uE9iqlsKvMHK2U05O8RrGiY.jpg,,,[],1,0,[],,,[],[],[],
15140,1275052,Hamlet,Hamlet,,"From The Public Theater’s Free Shakespeare in the Park at The Delacorte Theater in Central Park, experience this Shakespearean classic directed by Tony Award winner Kenny Leon featuring Tony Award nominee Ato Blankson-Wood (“Slave Play”) in the title role and Solea Pfeiffer as Ophelia (“Hadestown”).",154,0,0,2024-05-10,Released,0.962,9.5,2,,/1BZhswTQ2ClqnQl1zKbpLbqgCsa.jpg,/guBrQWCdnRqGmWXVRJiMmdCiXf9.jpg,,,[],1,0,[],,,[],[],[],
26269,1153239,Yirmisekiz,Yirmisekiz,,,0,0,0,2023-07-15,Released,0.666,8.0,1,,/v8tLrTF0x0TWXgQX4Z6Rp10Fim2.jpg,/li2uKdZzJSuljZek8xRHTzyHCR9.jpg,,,[],1,0,[],,,[],[],[],
24324,1180493,The Complete Story of Film,The Complete Story of Film,The Complete Story of Film,"At 18 hours and 43 minutes long, 'The Complete Story of Film' collects two epic documentaries by Mark Cousins into a stunningly expansive global journey through film history from the birth of cinema to today. The Story of Film: An Odyssey is an inclusive and ground-breaking journey through the history of world cinema and a treat for movie lovers around the globe. Guided by filmmaker and historian Mark Cousins, this wonderfully insightful 15-hour love letter to the movies begins with the invention of motion pictures at the end of the 19th century, continuing through the entire 20th century of moviemaking and concluding with the globalized digital industry of the 21st. In The Story of Film: A New Generation, Cousins picks up where Odyssey left off, returning with a new epic and hopeful tale of modern cinematic innovation in the new millennium, exploring how movies and moviegoing have evolved and will continue to transform to our collective joy and wonder.",999,0,0,2023-08-29,Released,0.725,8.0,1,,/bJw6vLP9KsSeO3W8iYPNurO3bLu.jpg,/7f6OExJlPDYf5UPTjtIOCythZun.jpg,,,[],1,0,[],,,[],[],[],
31856,1452646,Cries and Doll Whispers,Cries and Doll Whispers,,,0,0,0,2025-03-22,Released,1.0074999999999998,7.0,1,,,,,,[],1,0,[],,,[],[],[],
26894,1124196,Cover Your Ears,Cover Your Ears,"Religion, Sex & Politics... How Censorship Shaped the Music Industry",When does art become obscenity? Cover Your Ears takes a close look at this question through the lens of the past 100 years of music and the ever-evolving discussion of legal and moral lines in the industry,104,0,0,2023-05-08,Released,0.79,5.0,1,,/3yy3yJKgwzTtbPbHBxXK3pogSmj.jpg,/rICe2vMlBuplpqRhpweLcnVZ2xp.jpg,,,[],1,0,[],,,[],[],[],
28265,1144903,"Dead & Company: 2023-06-25 Fenway Park, Boston, MA, USA","Dead & Company: 2023-06-25 Fenway Park, Boston, MA, USA",,Set 1:  Samson and Delilah([traditional] cover)  Cold Rain and Snow(Obray Ramsey cover)  Jack Straw(Grateful Dead cover)  Althea(Grateful Dead cover)  Comes a Time(Jerry Garcia cover)  Mr. Charlie(Grateful Dead cover)  He's Gone(Grateful Dead cover)  Going Down the Road Feeling Bad([traditional] cover)  Set 2:  They Love Each Other(Jerry Garcia cover)  Playing in the Band(Bob Weir song)  Help on the Way(Grateful Dead cover) (>)  Slipknot!(Grateful Dead cover)  Fire on the Mountain(Grateful Dead cover)  Drums(Grateful Dead cover) (>)  Space(Grateful Dead cover) (> 'Playing in the Band' reprise)  The Other One(Grateful Dead cover) (verse 2)  Standing on the Moon(Grateful Dead cover)  Not Fade Away(The Crickets cover)  Encore:  The Weight(The Band cover)  Ripple(Grateful Dead cover),187,0,0,2023-06-25,Released,0.515,10.0,1,,/uotII9nhDaWuxvcUOjsO1rsZr21.jpg,/s76oHC6sXo7eUzCUdn60WtibMoo.jpg,,,[],1,0,[],,,[],[],[],
22756,1133564,Rewind 3: The Final Chapter,Rewind 3: The Final Chapter,The Nightmare Ends.,An unfortunate highschooler finds an ancient book that summons Allentown's deadliest maniacs back from the dead.,26,1000,0,2023-08-17,Released,2.694,5.64,11,,/dkA7kdMnpYH4qHOtmLqLCBfn7Cs.jpg,/3RvmiJTzarRJQDKfIqBHMDtzY1y.jpg,,https://www.youtube.com/watch?v=gmPfQM70kCE,[],1,0,[],,,[],[],[],
19480,609271,Under the Boardwalk,Under the Boardwalk,,"Two crabs embark on an epic journey to get home after a storm sweeps them away. Their courage soon unites their families, paving the way for great summers to come.",83,0,0,2023-10-27,Released,25.18,7.2,72,,/dYubl9T67KKgggQUawHs0xYMWEU.jpg,/59sQOjOP5ktav9DtxgnXBF2oaja.jpg,,https://www.youtube.com/watch?v=vQmTVrNuxAI,[],1,0,[],,,[],[],[],
20892,1157181,12 Dares of Christmas,12 Dares of Christmas,,"High school teacher Elara’s quiet holiday season gets a jolt of spice when she accepts a 12 Dares of Christmas challenge from her sister while scrambling to ready her town for a Christmas exchange program with suave, opinionated French teacher Gabriel.",90,0,0,2023-12-21,Released,3.493,5.18,11,,/jmkbsDwH4JMUUipi7xlUe5gTmDV.jpg,/uJYgeaaggcwx1IDyse3KHukZPnB.jpg,https://www.youtube.com/watch?v=y7jjJ5Y9hFc,https://www.youtube.com/watch?v=XN27noYJxWA,[],1,0,[],,,[],[],[],
2187,1415263,Fussclass Dabhade,फसक्लास दाभाडे,,A comedy revolving around three siblings.,0,0,0,2025-01-24,Released,11.411,0.0,0,,/gX7qw0uQOVaKlGB9XgQxIp2H2NT.jpg,,,,[],1,0,[],,,[],[],[],
14855,1083974,She Sat There Like All Ordinary Ones,开始的枪,,"Zhuang is a late bloomer. When he first meets his classmate Meng, a talented long-distance runner, he rashly and spontaneously takes the blame for her theft of a starting pistol. But before they can get to know each other better, Meng gives him the cold shoulder. Confused, Zhuang decides to join Meng’s track team, even though this leaves him with less time for studying. Academic pressure is added to the puzzles of adolescence. Zhuang plans to surprise everyone with a bold gesture. He is just waiting for the right moment...",105,0,0,2024-02-17,Released,0.109,6.0,1,,/hhm8RAeQAcsiNDKKcXrsuvhcjbx.jpg,/bXIOCU7Dcj0DrFbJOgY7YQp6yBk.jpg,,,[],1,0,[],,,[],[],[],
5450,1405774,Gary the Grim,Gary the Grim,It's a grim life...and death!,"Gary is dead. In order to reach heaven and escape eternal boredom, he must work 100 years as a grim reaper.  This documents his first day on the job.",6,38,0,2024-12-10,Released,0.769,0.0,0,,/1ZB4tCsBAbCW3aLt5Onvia0MXUi.jpg,,,,[],1,0,[],,,[],[],[],
15403,1251473,Les secrets du mont Olympe,Les secrets du mont Olympe,,,0,0,0,2024-02-28,Released,1.271,8.0,1,,/ixxTKrvYdMKVc0lV0HVrivsLdRD.jpg,/yqiU4ychmbbCZOEOHC2BPFkaMVz.jpg,,,[],1,0,[],,,[],[],[],
5679,1262134,Gangsta,細漢大仔,,"At twenty, A Wen, directionless and lacking skills, leaves home after an argument with his father, never expecting to return. Twelve years later, he comes back as a man with a criminal record.  Fifteen-year-old Li Ming, a gifted student, is constantly bullied by local thugs because of his close friendship with Wang Yu-ting, the girlfriend of the gang leader. When A Wen saves him from the thugs, Li Ming asks him to be his bodyguard, hoping for protection from further bullying.",0,0,0,2024-12-08,Released,0.689,0.0,0,,/rEa8XmL2xF2hZAqPSyOmN1LPvUh.jpg,,,,[],1,0,[],,,[],[],[],
31158,1433461,The Perry Subplot,La Subtrama de Perry,,"While Phineas and Ferb make their invention for the day, Perry the platypus is on a mission to save his mother.",2,0,0,2024-10-25,Released,0.802,6.0,1,,/4pncT8ZRHF5fYg3dum0zD4D0HcB.jpg,/kjqu98JAeB4LOO99fFWUxwvlXQq.jpg,,,[],1,0,[],,,[],[],[],
2213,1402403,Suspect,Suspekt,,"Bernard Rambert, “Red Beni”, is one of Switzerland's best-known and most controversial defence lawyers. What conclusions can a person who has spent his entire life fighting for radical change through legal means draw?",82,0,0,2025-01-24,Released,9.204,0.0,0,,/6odzoOES1NOpkdHe2YfeEasdhhi.jpg,,,,[],1,0,[],,,[],[],[],
25786,1125880,Swarm,Rój,,"A secluded island somewhere on a seas of the Northern Europe. A family of four has lived here for over ten years, perfecting the art of survival. They had moved onto an island to escape a falling civilization, to live in freedom, close to nature.  But, things can’t be solved by simply escaping the world, and problems arise when the Mother becomes pregnant again. Moreover, Winter is coming. It seems the only solution is in leaving the island, but this meets with stern dissent from the Father, who sees the place as the only safe haven on earth. Will the others find the courage to stand up to the Father? Can their family survive what comes next?",106,0,0,2023-05-11,Released,0.956,4.5,2,,/6Cmu2RgUd7u5Bk8AaKZktLbxMbW.jpg,/wyfwW1Cls9Qk0iV4dAiWIVzFLTn.jpg,,,[],1,0,[],,,[],[],[],
31896,1435136,Shattered Victims Flesh,Shattered Victims Flesh,,"Steven is mourning the loss of his friend, but luckily everything will end really quick...",7,0,0,2025-02-15,Released,0.05,10.0,1,,/cZ81TdSmHweV20yWQ0h3hN9VnkT.jpg,/7GeGISoM1hEIVNQMyc8BHdrEuGB.jpg,,,[],1,0,[],,,[],[],[],
30482,445347,Studio en folies,Studio en folies,,,0,0,0,1947-03-31,Released,0.371,8.0,1,,,,,,[],1,0,[],,,[],[],[],
11725,1241179,Cheating Wives,바람난 아내들,,"Eun-ji and Shin-ae are lesbian lovers. However, Eun-ji is forced to marry Jae-seong due to her parents' torches. Due to Jae-seong's severe paranoia, he suspected his wife Eun-ji, who is unhappy with their marriage, of her relationship with Ho-jeong, Shin-ae's senior, who lived next door. With the help of Shin-ae, Eun-ji divorces Jae-seong, and Shin-ae approaches him for Eun-ji's revenge.",71,0,0,2024-01-18,Released,4.427,7.0,3,,/gsBLtihlYd2mfnmnixQ12nUdhow.jpg,/9Rm3aleQbuhvtbFQHzseUSCaWXH.jpg,,,[],1,0,[],,,[],[],[],
13976,1282524,C'era una volta il Derby Club,C'era una volta il Derby Club,,,0,0,0,2024-03-19,Released,2.406,6.0,1,,/6gzdxJgdxXVafC5BZEf3nU4cQEb.jpg,/fGdQpLqAO5kGLfXNCwN1w5OYBms.jpg,,,[],1,0,[],,,[],[],[],
8898,1378878,Alphas,Alphas,,They proclaim themselves masters of virility and seduce thousands of young Quebecers. Who are they? Journalist Simon Coutu delves into the world of influencers who claim the role of alpha male.,53,0,0,2024-11-11,Released,0.387,0.0,0,,/3Epx1u2OpFNFoPCYwsLBeRgLdRB.jpg,/u07doqB1E9ZCB4VHqsw9oHcLBIQ.jpg,,,[],1,0,[],,,[],[],[],
31600,1445376,GANG COLA BANG,GANG COLA BANG,,,0,0,0,2025-03-09,Released,0.6,5.0,1,,/fUqtujvAf73LJVzaRUFlW5gevhK.jpg,,,https://www.youtube.com/watch?v=zBRnFUaENQk,[],1,0,[],,,[],[],[],
19367,1186957,The Velveteen Rabbit,The Velveteen Rabbit,Imagine how love makes us real.,"When seven-year-old William receives a new favorite toy for Christmas, he discovers a lifelong friend and unlocks a world of magic.",44,0,0,2023-11-21,Released,18.118,6.98,60,,/aM0ViG6LVkN1PQGe9Bon1gQXpc7.jpg,/pTIny6C5BQYuvHJXmmxuociYcMw.jpg,,https://www.youtube.com/watch?v=49R6Ri6oV3E,[],1,0,[],,,[],[],[],
14455,1245358,Fly Hard,Fly Hard,,"Chump sheds her tough-as-nails attitude, risking her life to fly through a blizzard and the harrowing streets of New York to return a prized possession to a kind woman from the park.",3,0,0,2024-02-27,Released,0.47275,7.8,5,,/2PcUAPdGCpnzcQiMrYf2NSpk2pb.jpg,,,,[],1,0,[],,,[],[],[],
5428,1043905,Dirty Angels,Dirty Angels,Fight Your Way Out.,"During the United States' 2021 withdrawal from Afghanistan, a group of female soldiers posing as medical relief are sent back in to rescue a group of kidnapped teenagers caught between ISIS and the Taliban.",104,35954590,0,2024-12-11,Released,125.976875,6.2,217,,/3O3qSGmjRGc10hMwFul8WDxKE5t.jpg,/dWkdmxIkH9y23s9v1PjQFhTGIwo.jpg,,https://www.youtube.com/watch?v=YBwoSa3n8Yc,[],1,0,[],,,[],[],[],
18226,1336474,Zanzibar 4K Colorized,Zanzibar 4K kolorizovano,,"The film follows a young director who wants to shoot her student film, but her set turns into a real comedy of obstacles: her car breaks down, the cameraman loses the memory cards, the lead actors are late, and her jealous boyfriend shows up on set. All of this escalates into an unexpected incident, and the director begins to wonder if this is really the path she has always wanted to take.",12,0,0,2024-02-14,Released,0.578,10.0,1,,/iRzJfX8KYXXuriuCgWpNwlP0qmI.jpg,,,,[],1,0,[],,,[],[],[],
